path,pic_width,pic_height,top,left,width,height,zero,one,many
Data/CLS-LOC/test/ILSVRC2012_test_00072923.JPEG_RESAMPLED_a9886d4f63981155.png,350,350,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/test/ILSVRC2012_test_00074204.JPEG_RESAMPLED_3c867f929f7f7d53.png,350,350,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/test/ILSVRC2012_test_00079546.JPEG_RESAMPLED_41cb004bd6d0b5a6.png,350,350,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/test/ILSVRC2012_test_00079882.JPEG_RESAMPLED_2a358b5597becb96.png,350,350,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/test/ILSVRC2012_test_00079882.JPEG_RESAMPLED_ac1ea326f25d23da.png,350,350,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/test/ILSVRC2012_test_00082080.JPEG_RESAMPLED_25371b5e8f068f03.png,350,350,112.4,123.0,106.0,127.19999999999999,0,1,0
Data/CLS-LOC/test/ILSVRC2012_test_00086319.JPEG_RESAMPLED_a0f2e4a073037422.png,250,250,130.9,149.0,12.0,13.2,0,1,0
Data/CLS-LOC/test/ILSVRC2012_test_00091620.JPEG_RESAMPLED_ada719c875009207.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/test/ILSVRC2012_test_00093204.JPEG_RESAMPLED_1d5ca596d0d18355.png,350,350,0.0,0.0,0.0,0.0,0,0,1
Data/CLS-LOC/test/ILSVRC2012_test_00093204.JPEG_RESAMPLED_50b4a233381f8331.png,350,350,0.0,0.0,0.0,0.0,0,0,1
Data/CLS-LOC/test/ILSVRC2012_test_00093713.JPEG_RESAMPLED_3298649336252f8a.png,350,350,109.0,118.0,115.0,132.0,0,1,0
Data/CLS-LOC/test/ILSVRC2012_test_00093713.JPEG_RESAMPLED_5a69ce7f53da05e5.png,350,350,114.6,123.0,107.0,124.8,0,1,0
Data/CLS-LOC/test/ILSVRC2012_test_00093713.JPEG_RESAMPLED_cb353dcca8d1ab3e.png,350,350,0.0,0.0,0.0,0.0,0,0,1
Data/CLS-LOC/test/ILSVRC2012_test_00093713.JPEG_RESAMPLED_cbb246c63a9a7ea.png,350,350,0.0,0.0,0.0,0.0,0,0,1
Data/CLS-LOC/test/ILSVRC2012_test_00093733.JPEG_RESAMPLED_a62ee3a9ad580659.png,350,350,116.0,126.0,98.0,120.0,0,1,0
Data/CLS-LOC/test/ILSVRC2012_test_00093733.JPEG_RESAMPLED_e5fec0fb2b93c836.png,350,350,125.7,132.0,88.0,99.6,0,1,0
Data/CLS-LOC/test/ILSVRC2012_test_00097898.JPEG_RESAMPLED_dcca5abebf45a520.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n01440764/n01440764_14893.JPEG_RESAMPLED_2f2fcfbf8db1d64f.png,350,350,118.6,127.0,97.0,112.8,0,1,0
Data/CLS-LOC/train/n01443537/n01443537_2095.JPEG_RESAMPLED_f78e75ae452471aa.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n01443537/n01443537_6047.JPEG_RESAMPLED_181ef6a9c3613229.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n01443537/n01443537_6047.JPEG_RESAMPLED_84ea2b47e006a940.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n01532829/n01532829_36564.JPEG_RESAMPLED_6661c8a31ac859b0.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n01534433/n01534433_9271.JPEG_RESAMPLED_f3a3a0e12d158469.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n01560419/n01560419_7010.JPEG_RESAMPLED_92dc92dd4750f1c6.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n01601694/n01601694_20981.JPEG_RESAMPLED_2bf51d0333052437.png,350,350,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n01614925/n01614925_25595.JPEG_RESAMPLED_d057d84de2d5db84.png,350,350,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n01614925/n01614925_6854.JPEG_RESAMPLED_c22be309a049497c.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n01631663/n01631663_4994.JPEG_RESAMPLED_1ab2fdf06e410b7b.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n01631663/n01631663_4994.JPEG_RESAMPLED_fcf8eab5176304fb.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n01631663/n01631663_8201.JPEG_RESAMPLED_63969e77fd362aea.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n01631663/n01631663_8365.JPEG_RESAMPLED_c94b624270600f65.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n01632777/n01632777_23053.JPEG_RESAMPLED_c016f15856d60cae.png,350,350,118.5,125.0,99.0,114.0,0,1,0
Data/CLS-LOC/train/n01632777/n01632777_23122.JPEG_RESAMPLED_c3186c052fa64afa.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n01632777/n01632777_7025.JPEG_RESAMPLED_e1e9d05c19ada222.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n01644900/n01644900_7425.JPEG_RESAMPLED_73fd70aaaee7e875.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n01667114/n01667114_4013.JPEG_RESAMPLED_38ba26e316e6367.png,350,350,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n01667778/n01667778_12606.JPEG_RESAMPLED_f34958b9ad4b7645.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n01704323/n01704323_9309.JPEG_RESAMPLED_4e9ced58f15b80df.png,350,350,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n01728920/n01728920_10545.JPEG_RESAMPLED_dda7eb47013225c1.png,350,350,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n01729322/n01729322_19657.JPEG_RESAMPLED_5aeaf8aad7130463.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n01729322/n01729322_6356.JPEG_RESAMPLED_12354967b54665ce.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n01734418/n01734418_283.JPEG_RESAMPLED_9f6625175d7e0e8d.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n01735189/n01735189_20762.JPEG_RESAMPLED_c08d5d121f6863db.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n01737021/n01737021_9033.JPEG_RESAMPLED_14cc30b61d135b06.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n01742172/n01742172_4279.JPEG_RESAMPLED_380d3f08ca764e9.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n01768244/n01768244_3271.JPEG_RESAMPLED_72ecd3d72323035.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n01770393/n01770393_25101.JPEG_RESAMPLED_ada029459647d0ca.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n01770393/n01770393_25101.JPEG_RESAMPLED_fdb22006af23aafd.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n01773157/n01773157_9606.JPEG_RESAMPLED_1f57188b4e755548.png,350,350,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n01774384/n01774384_101.JPEG_RESAMPLED_39c93fa5d47595f6.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n01774750/n01774750_1103.JPEG_RESAMPLED_412db0008a71e689.png,350,350,110.1,119.0,112.0,130.79999999999998,0,1,0
Data/CLS-LOC/train/n01775062/n01775062_6735.JPEG_RESAMPLED_1c0ee88ec93ff0e1.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n01775062/n01775062_6735.JPEG_RESAMPLED_63d9f5098e3b09ef.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n01775062/n01775062_8156.JPEG_RESAMPLED_7bb8ebf833c51e81.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n01795545/n01795545_5740.JPEG_RESAMPLED_adc4672a1e08a881.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n01796340/n01796340_2593.JPEG_RESAMPLED_2f781998717e6985.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n01796340/n01796340_7788.JPEG_RESAMPLED_1843d95661c1c94b.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n01798484/n01798484_3596.JPEG_RESAMPLED_5bd9930b32976be3.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n01820546/n01820546_18313.JPEG_RESAMPLED_cfe3dc2e91653f57.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n01855672/n01855672_9178.JPEG_RESAMPLED_91ba47d3c755ff7d.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n01860187/n01860187_2.JPEG_RESAMPLED_e86052820e9567d.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n01877812/n01877812_10543.JPEG_RESAMPLED_b0153e81e5888bb2.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n01877812/n01877812_4860.JPEG_RESAMPLED_d17d53c44fbf9d7b.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n01877812/n01877812_5809.JPEG_RESAMPLED_8f9de416f804c81c.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n01882714/n01882714_10314.JPEG_RESAMPLED_5b85b120f058a500.png,350,350,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n01883070/n01883070_1364.JPEG_RESAMPLED_649259ef92229614.png,350,350,128.0,131.0,86.0,96.0,0,1,0
Data/CLS-LOC/train/n01914609/n01914609_4248.JPEG_RESAMPLED_61d42c797a9a6139.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n01914609/n01914609_4248.JPEG_RESAMPLED_e72d35c8bf87d887.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n01917289/n01917289_622.JPEG_RESAMPLED_2c214b2aef17a76b.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n01945685/n01945685_26097.JPEG_RESAMPLED_b6eec93e75108751.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n01945685/n01945685_7977.JPEG_RESAMPLED_6e86c35b5bdff6b5.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n01978287/n01978287_7853.JPEG_RESAMPLED_6211e1fe3395ca6d.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n01978455/n01978455_11857.JPEG_RESAMPLED_3e903c8a9393c119.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n01983481/n01983481_22194.JPEG_RESAMPLED_7ccb10f927b782f.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n01983481/n01983481_4006.JPEG_RESAMPLED_cdad3365fbe03fad.png,350,350,117.2,127.0,98.0,117.6,0,1,0
Data/CLS-LOC/train/n01983481/n01983481_4006.JPEG_RESAMPLED_ee0b77fcdc123e42.png,350,350,123.2,134.0,85.0,105.6,0,1,0
Data/CLS-LOC/train/n01983481/n01983481_6973.JPEG_RESAMPLED_cb87e0d2c366a1f2.png,350,350,113.4,124.0,106.0,127.19999999999999,0,1,0
Data/CLS-LOC/train/n01984695/n01984695_1530.JPEG_RESAMPLED_927d516c30cc5073.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n02009912/n02009912_11520.JPEG_RESAMPLED_e09d57e0d8b95023.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n02027492/n02027492_5655.JPEG_RESAMPLED_83582511ce50689.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n02051845/n02051845_2761.JPEG_RESAMPLED_8e9c660939ed2726.png,350,350,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n02056570/n02056570_5950.JPEG_RESAMPLED_d3ef5c8a97f29cf3.png,350,350,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n02077923/n02077923_299.JPEG_RESAMPLED_cec42cbdf50b1077.png,350,350,116.1,127.0,96.0,118.8,0,1,0
Data/CLS-LOC/train/n02077923/n02077923_9261.JPEG_RESAMPLED_b61fedd50b34ee4b.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n02085620/n02085620_13957.JPEG_RESAMPLED_84544649de83ecb.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n02086646/n02086646_6394.JPEG_RESAMPLED_68ad9b8ddb284b74.png,350,350,111.2,120.0,111.0,129.6,0,1,0
Data/CLS-LOC/train/n02087394/n02087394_1762.JPEG_RESAMPLED_dffdd131146ce01e.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n02087394/n02087394_2609.JPEG_RESAMPLED_2042535e84bfb28e.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n02087394/n02087394_2609.JPEG_RESAMPLED_3a7ee36a929a6389.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n02087394/n02087394_2609.JPEG_RESAMPLED_4c9186afe6d39ae0.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n02087394/n02087394_2609.JPEG_RESAMPLED_6089abac33b0702b.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n02087394/n02087394_2609.JPEG_RESAMPLED_800dd37ce9a6a932.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n02087394/n02087394_2609.JPEG_RESAMPLED_b8d41c5a0d6f2833.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n02088094/n02088094_233.JPEG_RESAMPLED_813c19748c25cd08.png,350,350,123.3,132.0,87.0,104.39999999999999,0,1,0
Data/CLS-LOC/train/n02088364/n02088364_1217.JPEG_RESAMPLED_a5f3fdbb7e97e12b.png,350,350,113.7,124.0,103.0,123.6,0,1,0
Data/CLS-LOC/train/n02088364/n02088364_16502.JPEG_RESAMPLED_6ba7c82833a7db9f.png,350,350,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n02088632/n02088632_7130.JPEG_RESAMPLED_e6faa04476a30851.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n02090622/n02090622_2934.JPEG_RESAMPLED_f41e85837e226f4a.png,350,350,124.4,133.0,86.0,103.2,0,1,0
Data/CLS-LOC/train/n02091134/n02091134_9157.JPEG_RESAMPLED_86c0d6b0b6fcd9f2.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n02091244/n02091244_846.JPEG_RESAMPLED_6887fb30d7c73805.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n02092002/n02092002_6302.JPEG_RESAMPLED_e928a3619495f607.png,350,350,126.8,133.0,86.0,98.39999999999999,0,1,0
Data/CLS-LOC/train/n02093256/n02093256_8739.JPEG_RESAMPLED_368c5e89c4d722aa.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n02093647/n02093647_60.JPEG_RESAMPLED_ef646235f2c04163.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n02093859/n02093859_582.JPEG_RESAMPLED_92445ca9fd7a9610.png,350,350,117.1,127.0,99.0,118.8,0,1,0
Data/CLS-LOC/train/n02093859/n02093859_582.JPEG_RESAMPLED_d1368247c98a6da8.png,350,350,114.9,130.0,90.0,121.19999999999999,0,1,0
Data/CLS-LOC/train/n02093991/n02093991_3061.JPEG_RESAMPLED_deec3ae5051e84b2.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n02093991/n02093991_8244.JPEG_RESAMPLED_3181d0eee451ffd4.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n02094114/n02094114_7250.JPEG_RESAMPLED_417a1a5f21cbd99a.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n02094258/n02094258_3167.JPEG_RESAMPLED_ac216f161ecf6d32.png,350,350,0.0,0.0,0.0,0.0,0,0,1
Data/CLS-LOC/train/n02095314/n02095314_5408.JPEG_RESAMPLED_ee9f4c8503a0debd.png,350,350,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n02095570/n02095570_1177.JPEG_RESAMPLED_94e57d744d8c2131.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n02095570/n02095570_1372.JPEG_RESAMPLED_818e4bf0bbfa0115.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n02095570/n02095570_7568.JPEG_RESAMPLED_ad3821e1d4cc2439.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n02096437/n02096437_3414.JPEG_RESAMPLED_67ae98d80d993f1d.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n02097047/n02097047_3320.JPEG_RESAMPLED_6ffd30457362c8e3.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n02097130/n02097130_4577.JPEG_RESAMPLED_4d9c227b43a9e75d.png,350,350,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n02097130/n02097130_4577.JPEG_RESAMPLED_94b3994a1ac7e823.png,350,350,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n02097209/n02097209_6861.JPEG_RESAMPLED_b0270fe9ee9eef9a.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n02097298/n02097298_27.JPEG_RESAMPLED_99a6abd1e978f1b7.png,350,350,0.0,0.0,0.0,0.0,0,0,1
Data/CLS-LOC/train/n02097298/n02097298_27.JPEG_RESAMPLED_cef603ccf47e112d.png,350,350,0.0,0.0,0.0,0.0,0,0,1
Data/CLS-LOC/train/n02097298/n02097298_27.JPEG_RESAMPLED_e93dc97d80c0a325.png,350,350,-38.0,-34.0,90.0,108.0,0,1,0
Data/CLS-LOC/train/n02097658/n02097658_1265.JPEG_RESAMPLED_61158cdd00cc7390.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n02097658/n02097658_552.JPEG_RESAMPLED_8967be1d0d50a188.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n02098286/n02098286_1490.JPEG_RESAMPLED_45b61d5b117bef8a.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n02098286/n02098286_1637.JPEG_RESAMPLED_859c397a5de37fd2.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n02098286/n02098286_384.JPEG_RESAMPLED_647607803ff02087.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n02098286/n02098286_4183.JPEG_RESAMPLED_edeb881f1228a0d0.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n02098413/n02098413_4293.JPEG_RESAMPLED_d25e497c4b530fee.png,250,250,0.0,0.0,0.0,0.0,1,0,0
Data/CLS-LOC/train/n02098413/n02098413_6113.JPEG_RESAMPLED_f20fce52a8fdd1eb.png,250,250,-41.5,179.0,185.0,222.0,0,1,0
